reference_id,title,manual_type_normalized,system_name,engine_code,transmission_code,analysis_status,page_count,bookmark_count,text_page_count,image_only_page_count,total_text_characters,average_text_characters,searchable_text,needs_ocr,encrypted,extraction_error,analyzed_at
TEA-RM-499FCDE794,COMPONENTS,Repair Manual,Transmission,,A343E,complete,2,0,2,0,1615,807.5,1,0,0,,2026-07-18 07:11:12
TEA-RM-4A87B74A1D,LOCATION,Repair Manual,Electrical,,,complete,1,0,1,0,751,751.0,1,0,0,,2026-07-18 07:11:12
TEA-RM-4B12C837DB,DISASSEMBLY,Repair Manual,General,,,complete,5,0,5,0,2963,592.6,1,0,0,,2026-07-18 07:11:12
TEA-RM-4B96F1D2FB,INSTALLATION,Repair Manual,Brake,,,complete,1,0,1,0,595,595.0,1,0,0,,2026-07-18 07:11:12
TEA-RM-4BC0280622,PROBLEM SYMPTOMS TABLE,Repair Manual,Body,,,complete,12,0,12,0,22777,1898.0833333333333,1,0,0,,2026-07-18 07:11:12
TEA-RM-4BDD2F8607,ON-VEHICLE INSPECTION,Repair Manual,General,,,complete,1,0,1,0,154,154.0,1,0,0,,2026-07-18 07:11:12
TEA-RM-4BFF81CD24,21,Repair Manual,General,,,complete,3,0,3,0,2525,841.6666666666666,1,0,0,,2026-07-18 07:11:12
TEA-RM-4C20ECA002,INSPECTION,Repair Manual,Steering,,,complete,3,0,3,0,2483,827.6666666666666,1,0,0,,2026-07-18 07:11:12
TEA-RM-4C5323F88C,PARTS LOCATION,Repair Manual,Electrical,,,complete,1,0,1,0,259,259.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-4CC3D0162E,INSTALLATION,Repair Manual,Engine,,,complete,1,0,1,0,1542,1542.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-4CF6B84DAF,REMOVAL,Repair Manual,Engine,,,complete,1,0,1,0,747,747.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-4D0C53E533,TORQUE SPECIFICATION,Repair Manual,Steering,,,complete,1,0,1,0,1362,1362.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-4D3D75645A,DISPOSAL,Repair Manual,Engine,,,complete,1,0,1,0,418,418.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-4D84752953,SSM (Special Service Materials),Repair Manual,Body,,,complete,1,0,1,0,240,240.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-4DA9B76099,COMPONENTS,Repair Manual,Body,,,complete,2,0,2,0,2829,1414.5,1,0,0,,2026-07-18 07:11:13
TEA-RM-4DB4371819,PRE-CHECK,Repair Manual,Electrical,,,complete,5,0,5,0,5255,1051.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-4DD96FE2C2,41,Repair Manual,Brake,,,complete,3,0,3,0,2549,849.6666666666666,1,0,0,,2026-07-18 07:11:13
TEA-RM-4E7AF6153F,INSTALLATION,Repair Manual,Brake,,,complete,1,0,1,0,213,213.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-4EA8072C7E,CUSTOMER PROBLEM ANALYSIS CHECK,Repair Manual,Transmission,,A343E,complete,1,0,1,0,892,892.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-4EC8181C60,INSTALLATION,Repair Manual,Engine,,,complete,1,0,1,0,1723,1723.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-4F63C538F6,31 - 34,Repair Manual,Brake,,,complete,5,0,5,0,5052,1010.4,1,0,0,,2026-07-18 07:11:13
TEA-RM-4F7AC27248,HOW TO DETERMINE BOLT STRENGTH,Repair Manual,General,,,complete,1,0,1,0,299,299.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-4FC9C2C7C7,TERMINALS OF ECU,Repair Manual,Engine,,,complete,2,0,2,0,2717,1358.5,1,0,0,,2026-07-18 07:11:13
TEA-RM-50D1A851F2,INSPECTION,Repair Manual,Body,,,complete,1,0,1,0,1000,1000.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-50F245F2D9,ON-VEHICLE INSPECTION,Repair Manual,General,,,complete,1,0,1,0,257,257.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-510B26BE03,INSPECTION,Repair Manual,Suspension,,,complete,1,0,1,0,546,546.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-5147A259E3,INSPECTION,Repair Manual,Body,,,complete,1,0,1,0,1723,1723.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-5223FF1366,Key unlock warning switch circuit,Repair Manual,Engine,1GZ-FE,,complete,2,0,2,0,925,462.5,1,0,0,,2026-07-18 07:11:13
TEA-RM-5224CDD7F7,B1231 / 31,Repair Manual,General,,,complete,1,0,1,0,964,964.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-522FE0317F,INSTALLATION,Repair Manual,Steering,,,complete,2,0,2,0,3300,1650.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-5236EFA023,ABBREVIATIONS USED IN THIS MANUAL,Repair Manual,General,,,complete,3,0,3,0,3204,1068.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-528189FC11,11,Repair Manual,General,,,complete,3,0,3,0,1997,665.6666666666666,1,0,0,,2026-07-18 07:11:13
TEA-RM-52B31B4D01,Key Unlock Warning Switch Circuit,Repair Manual,Steering,,,complete,2,0,2,0,1539,769.5,1,0,0,,2026-07-18 07:11:13
TEA-RM-52F381A2A3,SST (Special Service Tools) ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,Brake,,,complete,1,0,1,0,139,139.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-531DB7029D,TROUBLESHOOTING,Repair Manual,Electrical,,,complete,5,0,5,0,9574,1914.8,1,0,0,,2026-07-18 07:11:13
TEA-RM-5357317356,ON-VEHICLE INSPECTION,Repair Manual,General,,,complete,1,0,1,0,1155,1155.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-540E4127E4,ON-VEHICLE REPAIR,Repair Manual,Transmission,,A343E,complete,2,0,2,0,1567,783.5,1,0,0,,2026-07-18 07:11:13
TEA-RM-54FFB3DC20,EQUIPMENT,Repair Manual,Brake,,,complete,1,0,1,0,151,151.0,1,0,0,,2026-07-18 07:11:13
TEA-RM-552A1388AF,C1243 / 43 - C1245 / 45,Repair Manual,Brake,,,complete,5,0,5,0,4344,868.8,1,0,0,,2026-07-18 07:11:13
TEA-RM-5543E03365,INSTALLATION,Repair Manual,General,,,complete,1,0,1,0,146,146.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-557E823531,SST (Special Service Tools),Repair Manual,General,,,complete,1,0,1,0,257,257.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-55C14B4B45,INSTALLATION,Repair Manual,Body,,,complete,1,0,1,0,139,139.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-55D562C9EE,B1264 / 64,Repair Manual,General,,,complete,2,0,2,0,1477,738.5,1,0,0,,2026-07-18 07:11:14
TEA-RM-5611C012BF,REMOVAL,Repair Manual,General,,,complete,1,0,1,0,1235,1235.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-561CF1DDE4,REMOVAL,Repair Manual,Suspension,,,complete,1,0,1,0,232,232.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-56249C5697,REMOVAL,Repair Manual,General,,,complete,1,0,1,0,523,523.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-562F9CCC4A,EQUIPMENT,Repair Manual,Body,,,complete,1,0,1,0,722,722.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-5640EA29EC,42,Repair Manual,General,,,complete,3,0,3,0,2397,799.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-56756284B8,INSTALLATION,Repair Manual,Transmission,,A343E,complete,4,0,4,0,3748,937.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-568997C842,SERVICE DATA,Repair Manual,Steering,,,complete,1,0,1,0,1329,1329.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-568B1AE51C,REASSEMBLY,Repair Manual,Body,,,complete,1,0,1,0,654,654.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-56AD1A3BB7,HOW TO PROCEED WITH TROUBLESHOOTING,Repair Manual,Body,,,complete,1,0,1,0,980,980.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-56BED5E1AA,REMOVAL,Repair Manual,Steering,,,complete,1,0,1,0,1095,1095.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-56CEDF9334,LOCATION,Repair Manual,Body,,,complete,3,0,3,0,1944,648.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-56E370FCE2,COMPONENTS,Repair Manual,Electrical,,,complete,3,0,3,0,1052,350.6666666666667,1,0,0,,2026-07-18 07:11:14
TEA-RM-56F7F4B729,SERVICE DATA,Repair Manual,Body,,,complete,3,0,3,0,3186,1062.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-574FE1A08B,CIRCUIT ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,Electrical,,,complete,2,0,2,0,978,489.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-57F55B9242,CUSTOMER PROBLEM ANALYSIS CHECK,Repair Manual,General,,,complete,1,0,1,0,824,824.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-5897BC1382,COMPONENTS,Repair Manual,Body,,,complete,1,0,1,0,1121,1121.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-58A520DCCE,12,Repair Manual,General,,,complete,3,0,3,0,2061,687.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-58CFBF723E,SSM (Special Service Materials),Repair Manual,Body,,,complete,1,0,1,0,162,162.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-58EC1DDBDD,Illumination circuit,Repair Manual,Body,,,complete,3,0,3,0,1601,533.6666666666666,1,0,0,,2026-07-18 07:11:14
TEA-RM-591831EA64,DISASSEMBLY,Repair Manual,Body,,,complete,1,0,1,0,503,503.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-593FDA264D,INSPECTION,Repair Manual,General,,,complete,1,0,1,0,507,507.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-59833608AA,COMPONENTS,Repair Manual,Brake,,,complete,2,0,2,0,1192,596.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-59B037D222,TENR terminal (Ignition switch signal),Repair Manual,Engine,,,complete,2,0,2,0,858,429.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-59F40AF8AC,EQUIPMENT,Repair Manual,Transmission,,A343E,complete,1,0,1,0,255,255.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-5A4AF6EC68,INSTALLATION,Repair Manual,Engine,,,complete,1,0,1,0,147,147.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-5A840590CA,INSPECTION,Repair Manual,Steering,,,complete,2,0,2,0,2361,1180.5,1,0,0,,2026-07-18 07:11:14
TEA-RM-5AB172D4B4,Cool Air Bypass Damper Control Servomotor Circuit (Passenger Side),Repair Manual,General,,,pending,,,,,,,,,,,
TEA-RM-5B0295A09E,INSTALLATION,Repair Manual,Chassis,,,complete,1,0,1,0,1352,1352.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-5B1E12BB05,Power window master switch circuit,Repair Manual,Body,,,complete,3,0,3,0,1698,566.0,1,0,0,,2026-07-18 07:11:14
TEA-RM-5BD718E89E,INSTALLATION,Repair Manual,General,,,complete,1,0,1,0,140,140.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-5C20F44761,ABS Warning Light Circuit,Repair Manual,Brake,,,pending,,,,,,,,,,,
TEA-RM-5C5966B455,Ts Terminal Of Check Connector Circuit,Repair Manual,Suspension,,,complete,2,0,2,0,1189,594.5,1,0,0,,2026-07-18 07:11:15
TEA-RM-5C82735380,B0100/13,Repair Manual,General,,,complete,5,0,5,0,5027,1005.4,1,0,0,,2026-07-18 07:11:15
TEA-RM-5CBE367AF5,TERMINALS OF ECU,Repair Manual,Engine,,,complete,3,0,3,0,4872,1624.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-5D4594A1E8,HOW TO PROCEED WITH TROUBLESHOOTING ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,Engine,,,pending,,,,,,,,,,,
TEA-RM-5DB73F265E,COMPONENTS,Repair Manual,Steering,,,complete,2,0,2,0,1263,631.5,1,0,0,,2026-07-18 07:11:15
TEA-RM-5E58A91018,CIRCUIT,Repair Manual,Electrical,,,complete,4,0,4,0,1687,421.75,1,0,0,,2026-07-18 07:11:15
TEA-RM-5EC9734077,22,Repair Manual,General,,,complete,3,0,3,0,2319,773.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-5F4D3949A1,COMPONENTS,Repair Manual,Body,,,complete,1,0,1,0,206,206.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-5F8FC70205,INSPECTION,Repair Manual,Body,,,complete,1,0,1,0,1414,1414.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-6007D9702C,SET OFF,Repair Manual,General,,,complete,1,0,1,0,393,393.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-6044ECE7E4,REMOVAL,Repair Manual,Suspension,,,complete,1,0,1,0,461,461.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-60676F0C0B,REMOVAL,Repair Manual,Body,,,complete,2,0,2,0,1299,649.5,1,0,0,,2026-07-18 07:11:15
TEA-RM-6072AAB01B,CUSTOMER PROBLEM ANALYSIS CHECK,Repair Manual,Brake,,,complete,1,0,1,0,574,574.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-6073DBB6EC,DISASSEMBLY,Repair Manual,Body,,,complete,5,0,5,0,4580,916.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-60E28D51DF,LOCATION,Repair Manual,Body,,,complete,1,0,1,0,872,872.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-6112A2BAC6,42,Repair Manual,Suspension,,,complete,5,0,5,0,4676,935.2,1,0,0,,2026-07-18 07:11:15
TEA-RM-611D3183CC,INSTALLATION,Repair Manual,Suspension,,,complete,2,0,2,0,2187,1093.5,1,0,0,,2026-07-18 07:11:15
TEA-RM-616DF19730,PRECAUTION,Repair Manual,Suspension,,,complete,1,0,1,0,907,907.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-6183BCA767,INSPECTION,Repair Manual,Engine,,,complete,1,0,1,0,783,783.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-61AE3040A8,"91, 92, 93",Repair Manual,Suspension,,,complete,1,0,1,0,883,883.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-621F2A5114,COMPONENTS,Repair Manual,Body,,,complete,1,0,1,0,447,447.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-6279C1C605,"32, 42",Repair Manual,General,,,complete,3,0,3,0,3080,1026.6666666666667,1,0,0,,2026-07-18 07:11:15
TEA-RM-62F79A3F45,Door courtesy light and courtesy switch circuit,Repair Manual,Body,,,complete,3,0,3,0,2165,721.6666666666666,1,0,0,,2026-07-18 07:11:15
TEA-RM-63362030DD,Door courtesy light and courtesy switch circuit,Repair Manual,Body,,,complete,3,0,3,0,1595,531.6666666666666,1,0,0,,2026-07-18 07:11:15
TEA-RM-63726D6A45,INSPECTION,Repair Manual,General,,,complete,1,0,1,0,409,409.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-637464836C,REASSEMBLY,Repair Manual,Brake,,,complete,1,0,1,0,933,933.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-649351C9B9,REPLACEMENT,Repair Manual,Chassis,,,complete,2,0,2,0,1531,765.5,1,0,0,,2026-07-18 07:11:15
TEA-RM-64BB08D7FA,TERMINALS OF ECU,Repair Manual,Engine,,,complete,4,0,4,0,7101,1775.25,1,0,0,,2026-07-18 07:11:15
TEA-RM-65B409FD9A,INSPECTION,Repair Manual,Electrical,,,complete,1,0,1,0,462,462.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-662C48C692,REASSEMBLY,Repair Manual,Brake,,,complete,1,0,1,0,238,238.0,1,0,0,,2026-07-18 07:11:15
TEA-RM-663BBD8FDB,B0110/43,Repair Manual,General,,,complete,4,0,4,0,3761,940.25,1,0,0,,2026-07-18 07:11:16
TEA-RM-666EC50AB4,41,Repair Manual,Suspension,,,complete,3,0,3,0,3218,1072.6666666666667,1,0,0,,2026-07-18 07:11:16
TEA-RM-6695190425,PRECAUTION,Repair Manual,Electrical,,,complete,1,0,1,0,546,546.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-66CCE1A930,TERMINALS OF ECU,Repair Manual,Suspension,,,complete,3,0,3,0,5445,1815.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-66ED8DCD7E,COMPONENTS,Repair Manual,Body,,,complete,1,0,1,0,310,310.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-67A7C0343F,ON-VEHICLE REPAIR,Repair Manual,Transmission,,A343E,complete,1,0,1,0,633,633.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-6831BF8F95,REMOVAL,Repair Manual,Brake,,,complete,1,0,1,0,576,576.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-68A975381D,DISASSEMBLY,Repair Manual,Body,,,complete,1,0,1,0,435,435.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-68B1370BC4,C1201 / 51,Repair Manual,Brake,,,complete,1,0,1,0,705,705.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-68B4452E23,Power source circuit,Repair Manual,Body,,,complete,4,0,4,0,2080,520.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-68C2CAC44F,"11, 12",Repair Manual,Brake,,,complete,3,0,3,0,3361,1120.3333333333333,1,0,0,,2026-07-18 07:11:16
TEA-RM-68E1F1BB4C,PROBLEM SYMPTOMS TABLE,Repair Manual,Engine,1GZ-FE,,complete,1,0,1,0,621,621.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-68FE858E34,INSTALLATION,Repair Manual,Electrical,,,complete,1,0,1,0,1588,1588.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-69B4E81C69,DIAGNOSTIC TROUBLE CODE CHART,Repair Manual,Transmission,,A343E,complete,1,0,1,0,1997,1997.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-69E4F4ADCE,TERMINALS OF ECU,Repair Manual,Transmission,,A343E,complete,2,0,2,0,2468,1234.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-69FAE6A8CF,REPLACEMENT,Repair Manual,Body,,,complete,1,0,1,0,1178,1178.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-6A104AE2DD,REMOVAL,Repair Manual,Suspension,,,complete,2,0,2,0,1915,957.5,1,0,0,,2026-07-18 07:11:16
TEA-RM-6A8E90E9F7,INSPECTION,Repair Manual,Chassis,,,complete,3,0,3,0,2176,725.3333333333334,1,0,0,,2026-07-18 07:11:16
TEA-RM-6AA28C37EB,Always ON,Repair Manual,Brake,,,complete,4,0,4,0,3106,776.5,1,0,0,,2026-07-18 07:11:16
TEA-RM-6AD41A7190,DISASSEMBLY,Repair Manual,Engine,,,complete,1,0,1,0,1249,1249.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-6B05A147CD,HOW TO PROCEED WITH TROUBLESHOOTING,Repair Manual,General,,,complete,1,0,1,0,992,992.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-6B1490CC47,INSPECTION,Repair Manual,Engine,1GZ-FE,,complete,1,0,1,0,250,250.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-6B4E1415E7,TORQUE SPECIFICATION ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,Brake,,,complete,1,0,1,0,287,287.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-6B848ECF5F,INSTALLATION,Repair Manual,Electrical,,,complete,2,0,2,0,2080,1040.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-6BE20CF1E7,COMPONENTS,Repair Manual,Electrical,,,complete,1,0,1,0,370,370.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-6C51EE43FF,COMPONENTS,Repair Manual,General,,,complete,2,0,2,0,820,410.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-6CF075EBEA,C1241 / 41,Repair Manual,Brake,,,complete,4,0,4,0,2800,700.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-6D29B3F438,49,Repair Manual,Brake,,,complete,2,0,2,0,1673,836.5,1,0,0,,2026-07-18 07:11:16
TEA-RM-6D68F2D658,B0111/44,Repair Manual,General,,,complete,3,0,3,0,3529,1176.3333333333333,1,0,0,,2026-07-18 07:11:16
TEA-RM-6DA7001671,COMPONENTS,Repair Manual,Engine,,,complete,1,0,1,0,558,558.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-6DAC828574,INSTALLATION,Repair Manual,Suspension,,,complete,1,0,1,0,1793,1793.0,1,0,0,,2026-07-18 07:11:16
TEA-RM-6DC84C4673,Door unlock detection switch circuit,Repair Manual,Body,,,complete,2,0,2,0,1167,583.5,1,0,0,,2026-07-18 07:11:16
TEA-RM-6DCBD106BB,REPLACEMENT,Repair Manual,Chassis,,,complete,3,0,3,0,2600,866.6666666666666,1,0,0,,2026-07-18 07:11:17
TEA-RM-6E10BFDBAC,Power outlet circuit,Repair Manual,General,,,complete,2,0,2,0,582,291.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-6E1A5A13B6,RECOMMENDED TOOLS,Repair Manual,Steering,,,complete,1,0,1,0,353,353.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-6E79D36F0C,INSPECTION,Repair Manual,Engine,,,complete,1,0,1,0,629,629.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-6EA90091D0,Door lock motor circuit,Repair Manual,Body,,,complete,2,0,2,0,762,381.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-6EB0CA4917,Power window motor circuit,Repair Manual,Body,,,complete,2,0,2,0,750,375.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-6F4B8DF1D8,DISASSEMBLY,Repair Manual,Steering,,,complete,1,0,1,0,950,950.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-6F51DE1351,INSPECTION,Repair Manual,General,,,complete,2,0,2,0,1208,604.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-6FCBB5B7DB,ECU Power Source Circuit,Repair Manual,Steering,,,complete,2,0,2,0,1554,777.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-707450AB41,HOW TO PROCEED WITH TROUBLESHOOTING,Repair Manual,Electrical,,,complete,1,0,1,0,918,918.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-70B7737AA4,REASSEMBLY,Repair Manual,Engine,,,complete,1,0,1,0,147,147.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-71B89CE6BF,Ts Terminal Of DLC3 Circuit,Repair Manual,Suspension,,,complete,2,0,2,0,1096,548.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-7214F57441,Neutral Start Switch Circuit,Repair Manual,Transmission,,A343E,complete,5,0,5,0,3584,716.8,1,0,0,,2026-07-18 07:11:17
TEA-RM-7215656409,Power window motor circuit,Repair Manual,Body,,,complete,2,0,2,0,746,373.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-72A4798163,Ignition switch power source circuit,Repair Manual,Engine,1GZ-FE,,complete,2,0,2,0,1150,575.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-72D0A12015,REMOVAL,Repair Manual,Suspension,,,complete,1,0,1,0,458,458.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-72EDD2B2CA,INSTALLATION,Repair Manual,Chassis,,,complete,2,0,2,0,2884,1442.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-72FD02B1DF,REMOVAL,Repair Manual,Body,,,complete,3,0,3,0,2167,722.3333333333334,1,0,0,,2026-07-18 07:11:17
TEA-RM-7386336A6A,ADJUSTMENT,Repair Manual,Body,,,complete,2,0,2,0,1516,758.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-739BDBFE2B,PARTS LOCATION,Repair Manual,Transmission,,A343E,complete,1,0,1,0,441,441.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-73D7CC8AAF,LOCATION,Repair Manual,Electrical,,,complete,1,0,1,0,381,381.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-7482E4495F,PARTS LOCATION,Repair Manual,Electrical,,,complete,2,0,2,0,773,386.5,1,0,0,,2026-07-18 07:11:17
TEA-RM-74B1F7AA8F,REPLACEMENT,Repair Manual,Steering,,,complete,1,0,1,0,964,964.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-7618309CC8,HOW TO PROCEED WITH TROUBLESHOOTING,Repair Manual,General,,,complete,1,0,1,0,1131,1131.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-762E3E62AC,Telescopic Motor Circuit,Repair Manual,Steering,,,complete,2,0,2,0,1217,608.5,1,0,0,,2026-07-18 07:11:17
TEA-RM-76BC10929E,Tc Terminal Circuit,Repair Manual,Brake,,,complete,2,0,2,0,1543,771.5,1,0,0,,2026-07-18 07:11:17
TEA-RM-76F0D728FE,Always ON,Repair Manual,Brake,,,complete,3,0,3,0,2031,677.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-77545D7E07,HOW TO DETERMINE NUT STRENGTH ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,General,,,pending,,,,,,,,,,,
TEA-RM-7796AAE8D9,COMPONENTS,Repair Manual,Body,,,complete,2,0,2,0,1472,736.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-77E327533B,ABS Warning Light Circuit,Repair Manual,Brake,,,complete,4,0,4,0,2710,677.5,1,0,0,,2026-07-18 07:11:17
TEA-RM-77EEB13576,CUSTOMER PROBLEM ANALYSIS CHECK,Repair Manual,Steering,,,complete,1,0,1,0,521,521.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-7820F68338,DIAGNOSTIC TROUBLE CODE CHART,Repair Manual,General,,,complete,2,0,2,0,3378,1689.0,1,0,0,,2026-07-18 07:11:17
TEA-RM-7852DBD4E6,CRUISE MAIN Indicator Light Circuit,Repair Manual,Electrical,,,complete,2,0,2,0,755,377.5,1,0,0,,2026-07-18 07:11:17
TEA-RM-786AD637BD,B1100/31,Repair Manual,General,,,complete,2,0,2,0,1963,981.5,1,0,0,,2026-07-18 07:11:18
TEA-RM-78DFFBE18F,LUBRICANT,Repair Manual,Suspension,,,complete,1,0,1,0,393,393.0,1,0,0,,2026-07-18 07:11:18
TEA-RM-78F37A6982,INSPECTION,Repair Manual,Transmission,,A343E,complete,2,0,2,0,3347,1673.5,1,0,0,,2026-07-18 07:11:18
TEA-RM-7945AA9159,INSPECTION,Repair Manual,Engine,,,complete,1,0,1,0,413,413.0,1,0,0,,2026-07-18 07:11:18
TEA-RM-794A435272,LOCATION,Repair Manual,Body,,,complete,1,0,1,0,193,193.0,1,0,0,,2026-07-18 07:11:18
TEA-RM-79D0F80EB2,"Headrest, Neck Rest and Lumbar Support Motor Circuit",Repair Manual,General,,,pending,,,,,,,,,,,
TEA-RM-79D2EF8DF5,COMPONENTS,Repair Manual,Electrical,,,complete,1,0,1,0,193,193.0,1,0,0,,2026-07-18 07:11:18
TEA-RM-79F7EBF139,HOW TO PROCEED WITH TROUBLESHOOTING,Repair Manual,Suspension,,,complete,1,0,1,0,889,889.0,1,0,0,,2026-07-18 07:11:18
TEA-RM-7A20C56BDB,COMPONENTS,Repair Manual,Brake,,,complete,1,0,1,0,323,323.0,1,0,0,,2026-07-18 07:11:18
TEA-RM-7A21660FFC,REMOVAL,Repair Manual,Brake,,,complete,1,0,1,0,639,639.0,1,0,0,,2026-07-18 07:11:18
TEA-RM-7AC54C3F61,PARTS LOCATION,Repair Manual,General,,,complete,1,0,1,0,356,356.0,1,0,0,,2026-07-18 07:11:18
TEA-RM-7B7E4A9CAB,INSPECTION,Repair Manual,Suspension,,,complete,1,0,1,0,489,489.0,1,0,0,,2026-07-18 07:11:18
